Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance
119.579659891,12,119,580000000,map,3.784662414099663,2.3221773879265664,0.0,0.0,0.0,0.9115733156802902,0.41113755622618803,"(0.004861743397908569, -0.0015518217868564221, 0.0, 0.0, 0.0, 0.0, -0.0015518217868546458, 0.005140120680935389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017752358450803846)"
121.939614824,13,121,940000000,map,3.3831408896330073,2.570720530988995,0.0,0.0,0.0,0.9554967567620507,0.2950016064654606,"(0.00623368712142458, -0.000403498775016331, 0.0, 0.0, 0.0, 0.0, -0.000403498775016331, 0.0034441271023677444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018740689809503995)"
124.198550354,14,124,200000000,map,2.954390175935244,2.7724931967825315,0.0,0.0,0.0,0.975737452938739,0.21894388078368865,"(0.007333540061670973, -0.00012486882858375736, 0.0, 0.0, 0.0, 0.0, -0.000124868828581981, 0.0027194729181818644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0019801962184089797)"
127.174040077,15,127,180000000,map,2.5210398980515722,2.9618205226272747,0.0,0.0,0.0,0.9953991849024197,0.09581473109912872,"(0.007932914138645941, 0.00019825428319375504, 0.0, 0.0, 0.0, 0.0, 0.00019825428319375504, 0.0029517311343489894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00212454689311249)"
128.939662349,16,128,940000000,map,2.1021459754940843,2.9118147989319985,0.0,0.0,0.0,-0.9899221770452333,0.14161244081656743,"(0.008520170635700985, 6.548226909419697e-05, 0.0, 0.0, 0.0, 0.0, 6.548226909419697e-05, 0.0026206722392263515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017496724807025401)"
130.653418279,17,130,660000000,map,1.7071921902006284,2.7650608816953657,0.0,0.0,0.0,-0.9912996538939728,0.1316244513367093,"(0.008421450020750232, 0.00026925699694313465, 0.0, 0.0, 0.0, 0.0, 0.00026925699694402283, 0.0021168717344250965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0013634921219048159)"
132.277860276,18,132,280000000,map,1.3228656146994555,2.6631082007833977,0.0,0.0,0.0,-0.9981309885946922,0.06111079779370021,"(0.010741036449376073, 0.00040268947935340194, 0.0, 0.0, 0.0, 0.0, 0.00040268947935251376, 0.001716747741181912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015978801087812107)"
134.0130676,19,134,20000000,map,0.9307818232493085,2.625173715401196,0.0,0.0,0.0,0.9999777559211329,0.0066699072658491345,"(0.010279788458741113, 0.00047638699575669463, 0.0, 0.0, 0.0, 0.0, 0.00047638699575625054, 0.0020562647637909492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016086811163096282)"
135.736915448,20,135,740000000,map,0.5445742775633504,2.6418941091441894,0.0,0.0,0.0,0.999134611423428,0.04159360835219385,"(0.008591760458054987, -0.00018576731321306994, 0.0, 0.0, 0.0, 0.0, -0.00018576731321306994, 0.0021553769083428875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0013015782716004332)"
137.552516521,21,137,560000000,map,0.15746234131598036,2.6254228600627254,0.0,0.0,0.0,-0.9981387654674141,0.06098364429243761,"(0.007840384165791383, -0.00032326255145964655, 0.0, 0.0, 0.0, 0.0, -0.00032326255145964655, 0.002831231156124936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014609206705548982)"
139.215961763,22,139,220000000,map,-0.24667692776451056,2.5761230825090475,0.0,0.0,0.0,-0.9971977277029644,0.07481104105708128,"(0.007144031242762201, -0.0002358565616866759, 0.0, 0.0, 0.0, 0.0, -0.0002358565616866759, 0.003911894979596653, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001964297502150297)"
140.82020393,23,140,820000000,map,-0.6487843152229121,2.479968811864748,0.0,0.0,0.0,-0.9619128262155517,0.27335638782002114,"(0.007726845087113909, -0.0006352550885060371, 0.0, 0.0, 0.0, 0.0, -0.0006352550885060371, 0.005384476765030399, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026534286557264386)"
143.382323876,24,143,380000000,map,-0.9013821291276523,2.05353773627626,0.0,0.0,0.0,-0.8425551622724233,0.5386100616662209,"(0.011409329802987256, -0.002181575029745364, 0.0, 0.0, 0.0, 0.0, -0.002181575029745364, 0.006933572458462045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036029042579347565)"
145.833425179,25,145,840000000,map,-1.0325418187554978,1.6318282737334047,0.0,0.0,0.0,-0.7367071568016275,0.6762119232291474,"(0.015261782032691684, -0.003737549278566732, 0.0, 0.0, 0.0, 0.0, -0.003737549278566288, 0.008255553358402778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004611817216313714)"
147.919760462,26,147,920000000,map,-1.0029466802179356,1.2066402796785198,0.0,0.0,0.0,-0.7043919240122424,0.7098112547616665,"(0.024560846010027948, -0.007268255404156099, 0.0, 0.0, 0.0, 0.0, -0.007268255404156099, 0.00825260412204143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00638741920720067)"
150.751966277,27,150,760000000,map,-0.9343802880181867,0.7837528721187944,0.0,0.0,0.0,-0.6855731002928153,0.728003794052543,"(0.03620650368916356, -0.008513551493080307, 0.0, 0.0, 0.0, 0.0, -0.008513551493080418, 0.00760453983641507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007766334289387504)"
153.019760949,28,153,20000000,map,-0.8297613267214917,0.36461806824340565,0.0,0.0,0.0,-0.547217724231208,0.8369902999958946,"(0.047150114240635865, -0.00906082494194177, 0.0, 0.0, 0.0, 0.0, -0.009060824941941714, 0.007042497278858584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008314971847164973)"
156.135606745,29,156,140000000,map,-0.5010077187140588,-0.016808515930256042,0.0,0.0,0.0,-0.3678799905599952,0.9298732776811999,"(0.04572320566029653, -0.004570322937448925, 0.0, 0.0, 0.0, 0.0, -0.004570322937448924, 0.00530835474835852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006498589285712806)"
158.022273089,30,158,20000000,map,-0.24621086252860844,-0.07612923471996101,0.0,0.0,0.0,0.14164988329574882,0.9899168200219152,"(0.050411972937051484, -0.00324248061253863, 0.0, 0.0, 0.0, 0.0, -0.0032424806125386316, 0.005284442930879378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006594388314115986)"
161.339701557,31,161,340000000,map,0.13118836444703388,0.08287452295937997,0.0,0.0,0.0,0.2020699705386776,0.9793710874875253,"(0.04887262574547184, -0.001593709154768922, 0.0, 0.0, 0.0, 0.0, -0.001593709154768922, 0.00455266669725813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004783140892617897)"
163.577181502,32,163,580000000,map,0.48698992125288504,0.27906556775292296,0.0,0.0,0.0,0.24737761731615923,0.9689191475303705,"(0.04275496174613275, 0.0007570000068616578, 0.0, 0.0, 0.0, 0.0, 0.0007570000068616578, 0.004123959772664956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004191463761788521)"
164.877717605,33,164,880000000,map,0.8463092680976252,0.5340694980910412,0.0,0.0,0.0,0.316665271808305,0.9485373506776484,"(0.03689171461091467, 0.0002481405896918587, 0.0, 0.0, 0.0, 0.0, 0.0002481405896918587, 0.003688316359275412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002664867813078045)"
166.37977904,34,166,380000000,map,1.2196310525213012,0.818061746691098,0.0,0.0,0.0,0.31666052077187645,0.9485389367782875,"(0.035120697651737975, 0.001306948636628169, 0.0, 0.0, 0.0, 0.0, 0.001306948636628169, 0.003049321339737787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002277679486532986)"
167.37736756,35,167,380000000,map,1.604388350053632,1.0926860475396376,0.0,0.0,0.0,0.30855711698254834,0.9512058166135329,"(0.03309546939075769, 0.0019242761893925042, 0.0, 0.0, 0.0, 0.0, 0.0019242761893925042, 0.003284604959606696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002167534549997386)"
169.142125122,36,169,140000000,map,1.9865565140013954,1.36788171827721,0.0,0.0,0.0,0.3241922467070474,0.9459912193963731,"(0.0335014794050994, 0.0006493931563911204, 0.0, 0.0, 0.0, 0.0, 0.0006493931563911204, 0.003316235872734996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0020131952978256233)"
172.53881786,37,172,540000000,map,2.3858028052514038,1.6705478676979217,0.0,0.0,0.0,0.356771160498115,0.9341918106239362,"(0.041274663671046596, 0.0007767360045383143, 0.0, 0.0, 0.0, 0.0, 0.0007767360045392024, 0.0028338738060176283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001727304576994557)"
