Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance
127.174301246,15,127,180000000,map,2.486091170733015,2.9217388201230485,0.0,0.0,0.0,0.9958680506041674,0.09081203546807858,"(0.003996794066002174, 0.0006119018724248804, 0.0, 0.0, 0.0, 0.0, 0.0006119018724248804, 0.003289311764817171, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003063341303598938)"
128.937811458,16,128,940000000,map,2.070981326355902,2.8711883300472865,0.0,0.0,0.0,-0.9890709811349389,0.14744013794340227,"(0.003034935179243803, 0.0010708318028012087, 0.0, 0.0, 0.0, 0.0, 0.0010708318028012087, 0.004239297339658776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0027459012057307027)"
130.652723556,17,130,660000000,map,1.6686673212098466,2.7390088170793447,0.0,0.0,0.0,-0.9910888573219624,0.13320239071520767,"(0.0027318020230993056, 0.0008215528507005132, 0.0, 0.0, 0.0, 0.0, 0.0008215528507005132, 0.0037239501463899316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021337612302728473)"
132.275760476,18,132,280000000,map,1.2651874112828254,2.6432881694548067,0.0,0.0,0.0,-0.9981485784509646,0.06082281920725514,"(0.0027795516375908047, 9.169340915082813e-05, 0.0, 0.0, 0.0, 0.0, 9.169340915082813e-05, 0.003933494222109424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002153419776275073)"
134.020251648,19,134,20000000,map,0.8631562563575704,2.6129866968039086,0.0,0.0,0.0,0.9999495560313649,0.010044172075201016,"(0.0028522112830723367, 3.486521809659138e-05, 0.0, 0.0, 0.0, 0.0, 3.486521809659138e-05, 0.0038695745723664743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016496276062249638)"
135.734438656,20,135,740000000,map,0.4620918583128675,2.6313741532261274,0.0,0.0,0.0,0.9991543274478945,0.04111727060671306,"(0.0025625595975511672, 0.00013004017268691825, 0.0, 0.0, 0.0, 0.0, 0.00013004017268691825, 0.004359086011978874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016736224482365694)"
137.559125626,21,137,560000000,map,0.060310208869208674,2.6202967395617884,0.0,0.0,0.0,-0.9981788426035394,0.0603241094311261,"(0.002844773646570087, 0.0004047479221658823, 0.0, 0.0, 0.0, 0.0, 0.0004047479221658823, 0.004752768484091341, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018460088359294725)"
139.212781607,22,139,220000000,map,-0.3430203729085895,2.5767489522430393,0.0,0.0,0.0,-0.9974585360080972,0.07124934346773576,"(0.002878159261363006, -0.0002808715907673953, 0.0, 0.0, 0.0, 0.0, -0.0002808715907673953, 0.004423087220166266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001943367037204266)"
140.816886406,23,140,820000000,map,-0.7483104353250158,2.482020942092137,0.0,0.0,0.0,-0.9632739771331249,0.2685204740390049,"(0.003833267834524867, -0.0007219040010653099, 0.0, 0.0, 0.0, 0.0, -0.0007219040010653099, 0.0036759011755025384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002230421592133672)"
143.378311319,24,143,380000000,map,-1.0147687278601463,2.0596629655345016,0.0,0.0,0.0,-0.846495295862902,0.5323962002888244,"(0.006137775570406179, -0.0006580327123684171, 0.0, 0.0, 0.0, 0.0, -0.0006580327123684171, 0.005030768573281108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031934600269930883)"
145.837343495,25,145,840000000,map,-1.1574811989154654,1.6423047018944614,0.0,0.0,0.0,-0.743899533410715,0.6682914664959598,"(0.007936125843089226, -0.0014299620215794118, 0.0, 0.0, 0.0, 0.0, -0.0014299620215794118, 0.004835520266972537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003046450615499791)"
147.913082806,26,147,920000000,map,-1.1756349661794199,1.2253305173541458,0.0,0.0,0.0,-0.7183667180071676,0.6956646163630938,"(0.012425963970962739, -0.001093809445761762, 0.0, 0.0, 0.0, 0.0, -0.001093809445761762, 0.004438088795713835, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003062161400819148)"
150.75606758200001,27,150,760000000,map,-1.1813915380468503,0.8085373872938418,0.0,0.0,0.0,-0.7048821471762886,0.7093244381749052,"(0.020844259944054144, -0.002404081377790579, 0.0, 0.0, 0.0, 0.0, -0.002404081377790579, 0.0046465036769244294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004378354204170641)"
153.014842624,28,153,20000000,map,-1.136457038745374,0.39814624922917885,0.0,0.0,0.0,-0.5735833399545166,0.8191472102904468,"(0.03018755884299984, -0.00615559825969092, 0.0, 0.0, 0.0, 0.0, -0.00615559825969092, 0.00618473994633259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004912291178277635)"
156.142539837,29,156,140000000,map,-0.8341186119979459,0.012053637232966487,0.0,0.0,0.0,-0.3966139335246724,0.9179855051873569,"(0.041302409849539035, -0.006690827722379127, 0.0, 0.0, 0.0, 0.0, -0.006690827722379127, 0.006231524129359934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005916053663927426)"
158.018559387,30,158,20000000,map,-0.5735119394879119,-0.06513124178432243,0.0,0.0,0.0,0.11728714699648041,0.993098044076931,"(0.04290042951979456, -0.004135502189986838, 0.0, 0.0, 0.0, 0.0, -0.004135502189986838, 0.0047566770155727635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00639662392900804)"
161.336988962,31,161,340000000,map,-0.18584312380494547,0.07197990400531688,0.0,0.0,0.0,0.18178341358652997,0.9833385940482702,"(0.03578532995253186, -0.0002217974331347461, 0.0, 0.0, 0.0, 0.0, -0.0002217974331347461, 0.0038314750407191797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004408905935062456)"
163.576683028,32,163,580000000,map,0.18427458611571484,0.2521542283140772,0.0,0.0,0.0,0.23535600094362433,0.971909230751424,"(0.03417726334819951, 0.0012273550802205865, 0.0, 0.0, 0.0, 0.0, 0.0012273550802205865, 0.003163598683328217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003232446460910592)"
164.87772665,33,164,880000000,map,0.5473442479847483,0.506393031385929,0.0,0.0,0.0,0.30958009390337093,0.9508733698336388,"(0.029066808760140617, 0.0010341516398688078, 0.0, 0.0, 0.0, 0.0, 0.0010341516398688078, 0.0033379251713328006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002917832699557793)"
166.380364899,34,166,380000000,map,0.9311905776293067,0.7804784876679689,0.0,0.0,0.0,0.3106215804703765,0.9505336573452228,"(0.026719397812447254, -0.001018382432920406, 0.0, 0.0, 0.0, 0.0, -0.001018382432920406, 0.003109741143443867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0023824326146405814)"
167.378280573,35,167,380000000,map,1.3420097091313699,1.060876325309943,0.0,0.0,0.0,0.30453582627354336,0.9525008821601638,"(0.02582417482219168, -0.0011697088158251212, 0.0, 0.0, 0.0, 0.0, -0.0011697088158248992, 0.00313309347343127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0019079100904691795)"
169.133624506,36,169,140000000,map,1.7506277160086814,1.3409682262806002,0.0,0.0,0.0,0.3218110471227666,0.9468039131466179,"(0.025179961479794066, -0.0015247555843536098, 0.0, 0.0, 0.0, 0.0, -0.0015247555843536098, 0.0029805753293890014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001768506612410405)"
172.54094267,37,172,540000000,map,2.147922993688503,1.6574247142856877,0.0,0.0,0.0,0.3579020688074232,0.9337591280107341,"(0.024953375162088065, -0.0017988996001925273, 0.0, 0.0, 0.0, 0.0, -0.0017988996001925273, 0.0032183748070058193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0020153905856842326)"
